date,beta,book_to_price,earnings_yield,growth,leverage,liquidity,momentum,non_linear_size,residual_volatility,size
2016-08-11,-0.000789258158047,-0.00176978198802,-0.00381762923572,-0.00188407863611,0.000525378327957,-0.000248477457112,0.00270505246934,0.000345009363643,0.00276770108499,0.00029859675706
2016-08-12,-0.00286198503713,0.00111593353256,0.00104525121682,-0.000120467184978,0.00065039911917,-0.00169634047527,-0.00180992838778,-0.00107951762753,-0.00283723145438,0.000889644574829
2016-08-15,0.00151954851194,0.00411666830354,0.00267163183993,0.002047084171,0.0040919554537,-0.00160858132965,-0.00366434544523,-0.000689362455298,-0.00242635612355,-0.00023119398477
2016-08-16,0.00417387896636,-0.00043094275933,0.000716963789942,0.00118946357173,0.000619516411311,0.00113163875699,-0.000497490563181,0.00100980740089,0.00214787754763,0.00133994980094
2016-08-17,-0.00064843427464,-0.00329519787681,-0.00330331034257,-0.00174158305396,0.000154125274634,0.00326947655272,0.00161802942545,0.000228809709599,0.00571519690506,-0.000478165234349
2016-08-18,0.00139712869455,-0.0021806154911,-0.00203864408704,-0.000474691978543,-0.000910982194115,0.00146249088074,0.00234107327877,0.000342810845544,0.00349359442819,-0.000780757313651
2016-08-19,-0.000277120604521,0.00215232563982,-0.00143402770545,0.000910873431829,0.00265294723337,0.000715795371042,-0.00233964686748,-0.000416854352894,0.0014416977875,-0.0015644932563
2016-08-22,0.000227354062493,-0.00262439804114,-0.00165108078407,-0.000211522475922,-0.00141427234783,1.32618987876e-06,0.00248712050399,0.000838046539785,0.00302883172591,0.000533225647452
2016-08-23,-0.00459911138144,-2.64060400209e-05,0.00164892173608,0.00185329868163,0.00057773946244,-0.00340852498619,-0.00251758224545,-0.000870265447924,-0.00384337011171,-0.000628836714858
2016-08-24,-0.000131924814136,-0.000175690945377,0.000234261917935,0.000447078375319,0.000718448753324,-0.000993465839698,-0.00361527358486,-0.000644281292517,-0.00237545911226,-0.000809974992246
2016-08-25,0.00321672085023,-0.00401180037342,-0.0031695550692,-0.00262692089426,-0.00185337634732,0.00157101187763,0.00352767852073,-0.000890687541206,0.00328299483689,-0.00134754918668
2016-08-26,-0.0023619949952,-0.00297539807161,-0.00123576071544,-0.000288568960564,-0.00221498968003,0.000851398357621,0.00162154196283,-0.000898939983526,0.0021125887656,-0.00135554315802
2016-08-29,0.00110763429615,-0.00249135626986,-0.000610825914932,0.00141953388668,-0.00103336795139,-0.000865435394057,-0.00115629461945,-8.33647416637e-05,0.00154186935741,-0.00153787113974
2016-08-30,0.000690754913576,0.00103105860311,0.000692051744066,0.000500192708654,0.00258688347135,-0.000777938401298,-0.00342344084464,-0.00150246349317,-0.00222755420858,-0.00113329136598
2016-08-31,0.00129540561473,-0.00170386565702,-0.00232323743052,-0.0012906561403,-0.00234575759008,0.000294365679379,-0.000356259678924,-0.00100850430973,0.000403645522048,-0.000626533614632
2016-09-01,-0.00144954547898,0.000508536810904,0.00105293890807,0.000772519289943,0.00156034753264,0.000735061850059,0.00037057858586,-6.57943372717e-05,0.000993293400637,0.00102554162972
2016-09-02,-0.00182295239117,-0.00272400629753,-0.000862012840216,-0.00065599316991,-0.00276639052777,-0.000297932395002,0.000374610351167,-0.000706659583152,-8.44618959819e-05,-0.00102673452445
2016-09-05,-2.59170166949e-05,0.00284823415217,0.000704104684557,-0.000114188876204,0.00151000798105,-0.00384775889524,-0.00392903432187,-0.000761232500319,-0.00387176530488,-0.000457217512036
2016-09-06,0.00127331874527,-0.000910358781107,-0.00117844661026,-0.00106759502964,-9.53663278022e-05,0.000782201318744,0.000723530021523,-0.00104334783422,0.00438110044051,-0.00090764517394
2016-09-07,0.00355431610259,-0.00111807336253,0.00131355103226,-0.000106007109198,9.79610519436e-05,0.00194345782222,-0.00115723059187,0.00163526452974,0.00393800215023,-0.000525402665697
2016-09-08,0.000819460149,0.000318156110958,0.0012665443612,-0.000154558109374,0.00342458339729,-0.00169779360939,-0.00221573942266,-0.000859019849258,0.000473904317244,-0.000846922812621
2016-09-09,-0.000388117720086,-0.000615600420322,-2.77488907453e-05,-0.00091277193249,0.000119173067186,-0.000709071861503,-0.000709794856115,-0.00277245086005,0.00117985957573,-0.00238284368197
2016-09-12,-0.00279871656455,-0.00206532952359,-0.00270671753509,-0.000969872946979,-4.68918220785e-05,-0.00198635233093,0.000499558721301,-0.00110635042367,0.00105930420653,-0.000544837260153
2016-09-13,-0.0095428500769,-0.00056531699307,0.00312789629341,0.00271333890765,0.00148349444906,-0.00174609706785,-0.00312649130146,0.000369630291704,-0.0037858751531,0.00197961415046
2016-09-14,0.000353791432424,0.000527303267649,-0.00197047870284,-0.00139195295313,-9.35355658644e-05,0.00205181306792,-0.000435227469481,-0.00232750837653,0.00387696382924,-0.00247712677994
2016-09-19,4.9602553668e-06,-0.00198125148066,-0.00212341181571,-0.000130872924988,-0.00051800389308,-0.000584169865568,-0.00065826591273,-9.31286916179e-05,-0.000873907215798,-0.000525674027724
2016-09-20,0.00198165477142,-0.00193319912099,-0.000164002668567,0.000169426866693,0.000509412299864,0.000205667557035,0.00086339088929,-0.000604251570529,0.00393316624205,-0.000538281592171
2016-09-21,-0.0018430046448,0.000451674434762,0.000162792600366,-0.000499276985045,0.00130839414189,0.000789376877715,0.00103124285785,0.00015390871832,0.00172421975895,-0.000169217795673
2016-09-22,0.00148408090644,0.000174938227501,0.000276455732946,-0.000610219455066,-0.000390745520035,-0.00140641132393,0.00051501733408,-0.000867917587926,-0.00108670618996,-0.000599374267175
2016-09-23,-0.000146790663182,-0.00119107218533,0.000512128907879,0.00105070788888,0.000467684646124,0.00182797169496,0.00241034720268,0.000475397619007,0.00462091440358,0.000880237507094
2016-09-26,-0.00065030097826,-0.000943494705077,4.32433233216e-05,-0.000164659739488,-0.000207779150112,-0.00235989393672,-0.00183661303787,-0.00173244079393,-0.00176646509749,-0.001344990707
2016-09-27,-0.00554576762223,-0.000714443047106,-0.00185771855634,-0.000905706189431,-4.69476265256e-05,-0.00365717979321,-0.00198530803084,-6.4346187444e-05,-0.00338488032752,0.0011822710029
2016-09-28,0.00321544890631,8.26231641157e-05,0.00055062169118,-0.000294975951505,0.000391398955958,-0.00198220012884,-0.00164094505157,-0.00110470304004,-0.0018819432195,0.000318424079424
2016-09-29,-0.00225070375613,-0.0011312746763,-0.000370781098427,0.000422161372336,-0.000766021376545,-1.98301799317e-06,0.00102007472768,-0.00148728256384,0.00125129610905,-0.000923725774075
2016-09-30,0.000518561725297,0.000809397622583,-0.000241220283405,-0.000381823849085,0.000840120239876,-0.000966765726136,0.000979431953096,-0.000985281591777,-0.000790089108679,-0.00140547637453
2016-10-10,0.000481670494994,-0.00110750051997,-0.000924651380835,-0.000416382697806,0.000146706078551,0.000635609043362,0.000173590939274,-0.00140379224231,0.00157727804019,-0.0018391300319
2016-10-11,0.00720603050574,-0.00638609053412,-0.00378502976183,-0.00186239614738,-0.0049893142957,0.00357313416808,0.000441479968553,0.000472422304243,0.00318004204081,0.000597005960812
2016-10-12,0.000440705807163,0.000321062296811,-0.00116980904907,-0.000547980953306,0.000663629703012,0.00194557170078,0.000968543352194,0.000399081071565,0.00577761598705,-0.000233832574726
2016-10-13,-0.000264466944132,-0.00120190710693,-0.000422304169858,-0.000933669703425,-0.00114327256,-0.000328251977503,-0.000107278830712,-0.00170563736769,0.00107941408873,-0.00195614971627
2016-10-14,0.000275903252025,0.000153678492738,-0.00130900775959,-0.000438101709591,0.00239297295376,0.000537721968224,-0.0018566826439,-0.000370696434177,0.0015641176276,-0.000563736660779
2016-10-17,-6.28076473472e-05,0.000169899499218,0.00116000876465,-0.000167485308214,0.000385090840296,-0.000533226761422,0.000576093624393,0.000240779909364,-0.000684436921201,0.00174933018201
2016-10-18,-0.00409589359304,-0.00161415925933,-0.00166773068615,-0.00147750634551,-0.00140165996549,-0.000218617224567,0.000675205987833,0.00133540017453,0.000714251574528,0.00135403299645
2016-10-19,0.00360504815344,0.00049306266918,-0.00107973210671,-0.000646415720105,0.000842388602857,0.000782634391499,4.51504031752e-05,0.000429656233304,0.00203542227363,-0.000258627638069
2016-10-20,0.0014224195325,-0.00156942688431,-0.00313018798811,-0.00066105480215,-0.00025441209948,0.00270636675331,0.000167539940377,-0.00176444488112,0.00485450332493,-0.00192593808458
2016-10-21,0.00389693459782,-0.000291773700735,-0.00153748976901,0.000731936811512,-0.000944897729537,0.000699328001488,0.000451707404995,0.00123447065775,0.00160164257766,0.000934116598349
2016-10-24,-0.00171311535144,0.00116092377891,0.000499523460902,-0.0010870752628,0.000732374102768,-0.00215692691574,-0.00273299885071,-0.00109992232631,-0.00117397588942,0.0010732424538
2016-10-25,0.00110411088538,0.00233316876745,-0.000543663350051,-0.000949921083227,0.0020452719113,-0.0010288167495,-0.00186309521204,-0.000934882380006,-0.000383070655739,0.000953874037447
2016-10-26,0.000417751345558,0.000735895089102,-0.00197211368612,-0.00193114507279,0.000833799212771,0.00215736344309,0.000949398475496,0.000257429223942,0.00345973839057,-0.00199303169333
2016-10-27,-0.00189789039014,-0.000768708240483,0.000806011234886,0.00066206111755,-0.000619790095324,-0.00131979135796,-0.000820335413431,-0.000320523404502,0.000192719607492,-6.24130543767e-05
2016-10-28,-0.000938058998784,-0.00184410420535,-0.000998245627796,-0.0001791174101,-0.00020455761582,0.00133193403847,-0.000296985213154,0.000874461577381,0.000922720777706,-0.000760590561116
2016-10-31,-0.0023715104579,-0.00237566407179,0.000326912936403,0.00134367937512,-0.00147584226139,-0.00351114528482,0.0024070629987,0.00199656712961,-0.00244573192269,0.00166315901648
2016-11-01,0.000803329844541,-0.00135367831988,-0.000827511479016,-0.000329660135374,-0.00102873989462,-0.000594708470187,-0.00100952261197,-0.000614896443717,-0.000786252680725,3.33914723221e-05
2016-11-02,0.000999559076994,-0.00415817172622,-0.00115079470238,-0.00196450633156,-0.00251830818534,0.00319142340686,0.00314162897639,-0.0022846811329,0.00642312491745,-0.00221972742458
2016-11-03,-0.0045382361621,-0.00416131756553,-0.00404349531257,0.000154817634366,-0.00157913351233,0.00221699780582,0.00150884089039,-0.00136271497815,0.00291572531899,-0.00277864665823
2016-11-04,0.00119517187739,0.00184450525372,-0.000815082348811,-0.000463535650459,0.0011281005415,0.00220566652398,-0.00135612481681,-0.00214074715733,0.00240896824999,-0.00221174080082
2016-11-07,-0.000542270114954,-0.00141973065268,-0.00227103669472,-0.00154966062953,-0.000388643395947,-0.000635465096797,-0.00131111549503,-0.00125677612332,-0.000768619148587,-0.00101815314576
2016-11-08,-0.000314056373846,0.0022348628487,-0.00120173290863,-0.00268340440347,0.0039956811675,-0.000148503111358,-0.000549577174022,-0.00226201682926,0.000454163932321,-0.000746351742666
2016-11-09,-0.000940543480635,-0.000496648816725,0.000323571090114,0.000870811654504,-0.000442260242079,0.000214337392922,-0.000532144649477,0.00049554614415,0.00113847025976,-0.000435910708156
2016-11-10,-0.00458279012469,-0.000603927107843,-0.00352200981976,-0.00223348875566,0.000727626567965,0.00242954622038,-0.00108205496817,-0.00152895319164,0.00416441591462,-0.0020190543407
2016-11-11,0.00366387976501,0.000968741117339,-0.000375305538844,-0.000873630804674,0.000184275763642,-0.000496640945798,-8.17470118074e-05,-0.00287862813866,0.00182362060354,-0.00220426104786
2016-11-14,0.00471982363542,0.00522564353118,-0.00159898947231,-0.0020469474829,0.00406539597129,-0.0010841227325,-0.00445023154242,-0.000313393204787,-0.000998470872877,0.00130241321534
2016-11-15,0.00299967969302,0.000277248041864,-0.0021681469862,-0.00117012855774,2.11153972168e-05,-0.00100716888035,-0.00384973010183,7.86883129106e-05,-2.93294457908e-05,-0.000671256649788
2016-11-16,0.000116537188793,-0.00426441001882,-0.00131732314369,0.000975324516823,-0.00251914940778,-5.22810289764e-05,0.00182886528774,0.000355000421627,0.00197580954389,0.000482749510428
2016-11-17,0.000268839531539,-0.00229415242531,0.00069441730571,0.00115628672639,-0.00100821351002,-0.00203837934688,0.00130129877626,0.000321659974579,0.00164812472183,0.0003039327099
2016-11-18,-0.00251425054707,0.00419252789962,0.000595230253469,-0.00058546954697,0.00406194094932,-0.00256168194197,-0.00249330814857,-0.00132512543766,-0.00130754100854,-0.00154100102133
2016-11-21,3.20786581452e-05,-0.00435821804901,-2.68456215828e-05,0.000763311825786,-0.00478488312112,0.00176283036494,0.00358421828352,0.000120601221991,0.00238699496559,-0.000656822169238
2016-11-22,0.00168301634082,0.00138683165879,0.000519152448633,0.000396644554969,-0.000860663238705,2.72498149802e-05,0.000143340732169,-0.000580090557882,0.00151863750947,0.000565723010524
2016-11-23,0.00322480942601,0.000188156063482,-0.00286454764595,-4.02566008888e-06,-0.000230385217375,-6.28412635549e-05,-0.000896483622348,-0.00110805382197,0.00215806011431,-0.00102280768642
2016-11-24,-0.00353908118087,-0.0001087953981,0.000490598072915,0.00118178816886,0.00122110831818,-0.0010633354399,-0.00155735555347,-0.000643779554395,-0.00232746001306,-0.000606965049316
2016-11-25,-0.00196634582978,0.00456947595162,0.00216901710597,0.00158861774994,0.00228706197251,-0.00218719898529,-0.000577605015671,0.000729483749151,0.000308779799451,0.00350647411522
2016-11-28,0.000895950433497,0.00134163982543,0.00132851748992,0.000671992453588,0.00101711559684,-0.00285762228635,-0.00217369311223,0.00173969597081,-0.00318302741712,0.00349490463122
2016-11-29,-0.000421051282467,0.00397066296479,0.000335039840259,-0.000615193819635,0.00407917159189,-0.000921499964879,-0.00332427775485,0.000703807986801,-0.000422554249262,0.00261695650904
2016-11-30,-0.00138012645509,-6.77098159256e-06,0.00286543981308,0.00292206084623,0.000112898212913,-0.00337645481524,-0.00318966616765,0.00315278948697,-0.00468085109939,0.00502645890679
2016-12-01,0.000777895338439,-0.00655705185204,-0.00195467435829,-0.00111870682804,-0.00528195847036,0.00163410248864,0.000863469414433,0.00242821447458,-0.000953257105816,0.00133361339146
2016-12-02,0.00176337046287,0.00366591930143,0.000331088975193,-0.00143708276171,0.00320465035381,-0.000572341920984,-0.000650337086983,-0.00081216133017,0.000866789657549,0.00134147378328
2016-12-05,-0.00807877999854,0.00128655234506,-0.000361316452934,-0.000526083796989,0.00209571903507,-0.00234769592595,0.000400616923907,0.00215567557896,-0.000183002582385,0.0029508480262
2016-12-06,-0.00279349961013,-0.00403008324743,-0.00103953988839,-0.000759186197343,-0.00346163740098,0.00112257361788,-0.00166522782007,0.00289467009086,-0.00209902047304,0.000565649451689
2016-12-07,-0.000720703645551,-0.00269959440063,-0.00166014945956,-0.00138586303009,-0.000445914059948,0.0020213753073,0.00580410331035,-0.0015932908212,0.00389089940481,-0.0028519188325
2016-12-08,0.00256448579542,0.00204830930555,-0.00120259449433,0.000116318116691,0.00245961021452,0.00120586340005,-0.00130484575739,-0.000441787673212,0.00482046335789,-0.00033901359361
2016-12-09,-0.00339876755013,0.000450452770517,-4.52909515935e-05,0.00108027921274,0.00158743712041,-0.000306352678489,0.00133456757151,-0.000961713915265,0.00154416537923,-6.97611029756e-05
2016-12-12,0.000928155303586,0.00450504704918,0.00134532264927,0.000520257271505,0.00298469988342,-0.00241915093846,-0.00119795431169,-0.000957490474742,-0.000936437511022,0.000783057411129
2016-12-13,-0.0195717026287,0.00510403608493,0.00379490813032,0.000891583725806,0.00331362377224,-0.00264763257883,-0.00157310392906,0.00181159010494,-0.00126745895851,0.00399286660674
2016-12-14,-0.00197845260227,-0.000119196547053,-0.00187581230672,-0.00171266694076,0.0014753154909,0.00207189457359,0.00166868125424,-0.000297283453721,0.00522124884246,0.000141346758325
2016-12-15,-0.00338310736226,-0.000870198859278,-0.00269604933632,-7.70511709559e-06,0.00179000941858,0.00156409629364,0.0014170245941,-0.00144615740788,0.00324537426471,-0.00163171167011
2016-12-16,0.00214172755961,-0.00402384508522,-0.00431270351043,-0.00301886657183,-0.000787894724647,0.0043199586103,0.000894510739063,0.000239457534945,0.00583705394491,-0.0013265300746
2016-12-19,0.00357724529185,-0.00403662063737,-0.00194544179393,0.000313195487341,-0.0020393885032,0.000457904384455,0.00352234354451,-0.00275135470293,0.00419268365702,-0.00225445898023
2016-12-20,-0.00307436234641,0.00342747215846,0.000924783559412,-0.000476457667784,0.0018263124016,0.00117113135652,0.0004702104633,-0.00137340006282,0.00222091671543,-0.00187798984163
2016-12-21,0.00240827053631,-0.00443190485525,-0.00207443325516,-0.0003676266338,-0.0029197580171,-0.000284468651521,0.000990115639486,-0.000122233047337,-0.00125191755778,-0.00126282215059
2016-12-22,0.00290633530316,0.000472218658554,0.000126640752605,3.64043118253e-05,0.00105059550082,-0.000150941530387,9.62525085059e-05,-0.00249569016297,0.000503148110746,-0.00119815507209
2016-12-23,-0.00126746433166,0.000957974097925,0.000343710695649,0.000556936578019,0.00257921213736,-0.00197670756909,-0.00145423251217,0.0015431033997,0.000911732975778,-8.26152663937e-05
2016-12-26,-0.00306966945737,-0.000422686457142,-0.000272639787484,-0.000418699681639,-0.000870637403776,-0.00317470165095,-0.00401859925855,0.00142204584242,-0.00408841709129,0.00226555671501
2016-12-27,0.00357227097473,-0.00071339802432,-6.62132566043e-05,-0.000423758434954,-0.000846342841406,0.00106565295737,0.000861734596532,0.000438624294024,-0.00057262172545,-9.16909759041e-05
2016-12-28,0.000760365048847,-0.000285288948718,-0.00134395086994,-8.22075377222e-05,0.00252147648498,0.00372550713203,0.00479494556632,-0.000968507489914,0.00438979462812,-0.00237289335853
2016-12-29,-0.000733965019909,0.000535260466942,-0.0015936409848,0.00070268691347,-0.000224654316803,0.00127216575011,-0.000792701930237,-0.000771627839552,0.000140892547497,-0.00117572335849
2016-12-30,0.00121116987329,0.000753295946722,0.000939666684826,0.000548189110045,0.000836164206035,-0.00103057534356,-0.000449280195662,-2.11246760309e-05,-0.00246919084174,0.000922347383092
2017-01-03,-0.00106463825275,0.00157596102775,0.0012395750691,0.000447687859843,0.00092634330994,-0.00416664736665,-0.000742559550987,-0.00107686981929,-0.00275943981824,-0.00109553680617
2017-01-04,0.00331527621547,0.00237980300444,-6.47091588805e-05,-0.00102912337574,0.00165326237018,0.00111037908476,-0.000638751931076,-0.00150644093381,-4.15433639975e-05,-0.00113307704071
2017-01-05,0.0028433634141,-0.0015151043111,-0.000840787645403,0.000749412874342,0.000615400737299,0.00344549867513,0.00169015813651,0.00218464574222,0.00549189887178,0.000723396890196
2017-01-06,-0.000179445802132,0.000578537133055,-0.00174823363076,0.000194965328134,0.000505931179264,0.000412976326518,-0.00109438657333,-0.000758811052024,0.00228839724654,-0.000992260777515
2017-01-09,-0.00272300599598,0.00461627390672,-8.21054263904e-05,-4.93898496524e-05,0.00384185361025,-0.0014154881282,-0.00444598331467,0.000572991725228,-0.00390510269409,0.00145111984664
2017-01-10,0.00176168019345,0.00298705443798,0.000940615229599,0.00242873979572,0.00336818650492,0.000127566987859,-0.00261827282578,1.06392153467e-05,-0.000500844934525,0.00130018370692
2017-01-11,0.00109564332505,-0.000780239925363,-0.00152695067676,-0.00140453301316,0.000805668722741,0.00020841595307,0.00252549315508,-0.00152964555343,0.00221280152798,-0.000979870710086
2017-01-12,-0.0016458954975,-0.00163866914006,-0.00138878697187,-0.000528908986525,-0.00101950473834,-0.00251031381797,-0.00406628771188,0.000371080879938,-0.00262346945782,0.0013170168522
2017-01-13,-0.00232925627974,-0.000605583538584,0.000255157657519,0.00187854862359,-0.000191185466437,0.000584585960315,-0.000930253016113,6.85256780832e-05,-9.04028105928e-05,0.000515758725866
2017-01-16,-0.00626318544698,0.000357990512498,0.00166133923066,0.000890543031249,0.000271548339071,-0.00478416986323,-0.00203491412388,0.000754575093493,-0.00466106189843,0.00177324762127
2017-01-17,-0.0160306046046,0.0070064458911,0.00651102474766,0.00219249146095,0.00427252727441,-0.00360349555125,-0.00272779627633,0.000429576420819,-0.0048458498174,0.00628887965071
2017-01-18,0.00464971200106,-0.00300133235522,-0.00227792230911,0.000421452528932,-0.00207559029828,0.00341478388262,-0.000293170949171,0.00104935923552,0.00415245980135,0.000124281624699
2017-01-19,-0.00363643603772,0.00332016541399,-9.70270871972e-05,0.000774462691361,0.00656931886069,0.000870197981314,0.00243413104175,0.0021860528824,0.00243451545902,0.00272501097233
2017-01-20,0.000187124115085,0.00153442474939,0.00135816053746,-0.00016594586694,4.63648128e-05,-0.0027373561587,-0.00228038326143,0.00131056039457,-0.00264425815785,0.00200249875354
2017-01-23,0.005895302721,-0.00263590097122,-0.00103929994552,-0.000734772755914,-0.00234320085201,0.000527259895039,-0.000111769095745,4.74726646197e-05,0.00133249476047,-0.000760898286348
2017-01-24,0.00342263561903,-0.000118186516505,-0.000964404640618,-0.00215124090702,-0.000583400674114,0.00066691109349,0.0015666113146,-0.000397724768234,0.00282039308516,-1.19085364446e-05
2017-01-25,-0.00264889427185,0.00185511456934,0.000127259552722,-0.00102616666006,0.00215432002134,-3.3136162118e-05,0.00242223655356,0.00101222543303,0.00121909999753,0.00211028831329
2017-01-26,0.000588671949882,-0.000207088043783,0.00267344049787,0.000282657030728,-0.00301733676435,-0.00139180671934,-0.000507249243321,0.00130390421005,-0.00194564984495,0.00148590847232
2017-02-03,0.00222821563347,-0.00209851054154,-0.00082312968622,-0.00101320570143,-0.000669250962033,-0.000959709945016,-0.00091493101354,0.00126846488742,0.000324664416131,0.00166210703919
2017-02-06,-0.00194544713783,-0.00171889920468,-0.00163511440808,0.00133210677036,0.00101726262991,0.00257960838131,0.00121551500319,0.00058929679215,0.00288217128324,-0.000310755465778
2017-02-07,0.00339641231686,-0.00212183115035,0.000879269906996,-3.34871764942e-05,-0.00105311797276,0.00276670419494,0.000796545292217,-0.000316262982931,0.00239377084687,-0.0025059597779
2017-02-08,-0.000460180274307,-0.00146872623377,-0.00262065835694,-0.000877192571976,0.00336429485196,0.0041621938707,0.00441726394162,0.000597285456959,0.00758566747048,-0.000602587298892
2017-02-09,0.00385467965346,-0.000366319903561,-0.000162203178354,-0.00112487205037,-0.00021914060619,0.000366240835935,-0.00196521926959,1.11594626749e-05,0.00044010122552,0.000725508094
2017-02-10,0.00219080256259,0.00080534607091,-0.000595658580448,-0.000459403225199,-0.000227381842222,0.000630683710556,-0.00180035711093,0.00112495340669,0.00192256698274,0.00122720087724
2017-02-13,-0.00128136092205,0.00672453180317,0.000530455403483,-0.00140549397689,0.00657117855872,-0.00131129533277,-0.00134920222703,-0.000435360518544,-0.00163950729203,0.00132009807133
2017-02-14,0.00200842615087,-0.000851119480506,-0.000804080213049,0.000571947972583,-0.000456520958686,0.000537313893571,0.000805361497652,0.000836710042418,0.000948633695858,0.00166030122689
2017-02-15,0.000734615926079,0.00145556863998,0.000142923266508,-0.000596994936848,0.00129264938204,0.00320114243511,0.00136278665503,0.000865576066412,0.00279804762211,0.0019858835952
2017-02-16,-0.00530909926502,-0.00148661037468,6.11816211273e-05,0.00196302557971,-0.000886491493906,-0.00184540484862,-0.000408765685313,-0.000242596328679,-0.00120121538113,-0.00139233414194
2017-02-17,0.0023027196522,0.00280775230299,-0.00138787906857,-0.00201749218182,0.00313417490256,0.00266592574287,-0.000633546233629,-0.000695225376961,0.00073437831398,-8.81281726686e-05
2017-02-20,-0.00244752767608,-0.00167232006033,-0.000769587806835,0.000364645293749,-0.00313228465933,-0.00241270601145,-0.00277882545316,0.000589610996378,-0.000824227537314,-0.000508784204971
2017-02-21,0.00275787950177,0.00663897706221,0.00450779483513,0.00172689220401,0.00417467724324,-0.00112162045472,0.000529526969704,0.00345133826502,-0.00375108111021,0.00571947622102
2017-02-22,0.00369470856081,-0.00227067328065,-5.81808488605e-05,-0.00179864605235,-0.00231513740291,1.74299071545e-05,-0.00181721419421,0.00011980778622,0.00172881455709,0.000203511491918
2017-02-23,0.000514294578828,0.00112198260233,0.00227025147226,-0.000730745595025,0.00164701741881,0.000553177229893,0.00141302407394,-0.000355880633247,0.00106791797841,6.4427014883e-05
2017-02-24,-0.000464567178376,-0.00634979015527,-0.000114359063473,0.00209691855619,-0.00517208631231,-0.00369688768903,-0.00416349217746,0.000151108719383,-0.000983564387898,0.00149438887649
2017-02-27,0.00126306218808,-0.00442083142436,0.000138667312414,0.00145907893801,-0.00259863585839,-0.00317585408367,-0.00220324276545,-0.000556741562336,0.000481977390955,0.000468878484315
2017-02-28,-0.00315461067325,-0.00351919326907,-0.000462380468627,0.000706721521457,-0.00159486830718,-0.00123782189396,-0.00183906257444,0.000430972465191,0.00166066731711,-0.00104044909973
2017-03-01,0.00205250317869,0.000202041172972,-0.000339308336808,-0.000655058972634,0.000430990585196,0.000575946192317,0.00111975431569,-0.000149239814275,0.000744944867786,0.000763380240962
2017-03-02,-0.000118484907425,-0.00121184926882,-0.00149500851017,-0.00113543621612,0.0003146179066,0.000790720396721,0.00204251487732,-0.00138392964601,0.00189904780257,-0.000686500705568
2017-03-03,-0.00208417220581,-0.000965086032443,0.000565670054081,-0.000285331516017,-0.000254693651625,-0.00116917916353,-0.000487793712624,0.00192931730312,-0.00152831928967,0.0012410667606
2017-03-06,0.00223686985761,-0.00510391696431,0.00109998865004,0.000785700370442,-0.00404517334177,8.54217240377e-05,-0.00121119691435,0.00226266524453,-0.000568596325997,0.00122811094213
2017-03-07,0.00278549648101,-0.00224757836896,-0.00120319811228,-0.000391353159653,-0.00245153929242,-0.00110875066757,-0.00036171989186,-4.83059266538e-05,0.000116682559423,-0.000658871237816
2017-03-08,-0.000414923780567,-0.00279935930238,-0.000111636647039,0.000735695899697,-0.00343721308595,-0.00146240714272,-0.00203044259657,-0.000293090374789,-0.000767399544852,-0.00111871657734
2017-03-09,-0.00145976798655,-0.000887775573417,-0.00106894445807,-0.000573500075254,0.00114637823702,0.000829816940222,0.00328098842441,0.000202434703069,0.00178754478605,0.000543548558326
2017-03-10,-0.00220121854,-0.00389106400603,-0.0020569878175,0.000395481117937,-0.00285887351928,-0.000884303828208,-0.00118630788576,0.00111368820048,0.000713982340986,-0.000465717919687
2017-03-13,0.000391042704086,-0.00139726051879,0.00154977918455,0.00127639304389,-0.0007490857614,0.00144761032665,0.00300926114453,0.000901169755787,0.0028078297901,0.00124930685455
2017-03-14,0.00341615568399,0.000627054495566,0.00130258842136,-0.000148971038195,-0.000172660710737,0.000622920693236,-0.00041564686872,0.00161986516052,-0.000878663648149,0.00157069094237
2017-03-15,-0.00101379317952,-2.59744594528e-05,-0.00017741874519,-5.51751326694e-05,0.000735125700643,0.000306070581985,0.000435709412667,-0.00158586305616,0.00210504368136,-0.00103970338217
2017-03-16,0.000625332228194,0.000446541969776,0.000895040566581,-1.33757719594e-05,0.00178736488626,-0.000551171240858,0.000608290572213,0.00170741859803,-0.000851260750696,0.00109892139901
2017-03-17,0.00358392061766,0.000121251013604,-0.000126873792449,3.461942958e-05,0.000114480619223,0.00258623231546,0.00185597271538,0.000571669829267,0.0016823770371,-0.000517472013566
2017-03-20,-0.0039340740087,-0.00283735357348,-0.00212413494359,-0.00107332085213,-0.00195478471575,0.000317197349027,-0.000175077862239,-0.0010910441341,0.00294283374372,-0.00188506606621
2017-03-21,0.000617047474976,-0.000188603175728,0.000260565281346,-0.000189961363759,-0.000338187145139,0.000669937646557,0.00167477159034,0.000612429808271,-0.00049152166264,-0.00125736819695
2017-03-22,0.000445630933488,-0.00235142171396,0.00214221485182,0.00148885407474,0.000866305430754,-0.000524243360348,0.00397633986481,8.25560864791e-05,0.00117019965825,0.00155634420829
2017-03-23,-0.00393152068969,-0.00205884591733,0.000970968525779,0.00143630957044,0.000706665887342,0.00225845656254,0.00463900046424,0.0023036820046,0.00339056210175,0.00202095977491
2017-03-24,0.00116894134614,0.000128355905777,0.000344759052285,8.17019323385e-05,-0.000186788091633,0.000985196644434,0.000959431745989,0.00146653773,0.00165430388596,0.00182701841973
